local date,local time,location,lat,lon,aqi,co,h,no2,o3,p,pm25,so2,t,w,wg,pm10,dew,r,wd,d,pm1
2020-03-26,01:00:00,"Walla Walla Fire District Station 1, South 14th Avenue, Walla Walla, Walla Walla County, Washington, 99362-5024, United States of America",46.05881,-118.35147,7,,77.0,,,1015.7,7.0,,3.2,4.4,8.8,,,,,,
2020-03-26,01:00:00,"205, East North 7th Street, Grangeville, Idaho County, Idaho, 83530, United States of America",45.931389,-116.11528,38,55.0,89.0,,4.8,1011.1,38.0,,-0.6,1.7,5.0,,,,,,
2020-03-26,01:00:00,"7 Bamboo, Jackson Street, Hensley Historic District, Japantown, San Jose, Santa Clara County, California, 95112-5005, United States of America",37.34849,-121.89494,13,2.9,80.3,11.2,12.8,1024.0,9.0,1.5,5.5,1.2,5.7,,,,,,
2020-03-26,04:00:00,"1650, West Greenfield Avenue, Clarke Square, Milwaukee, Milwaukee County, Wisconsin, 53204, United States of America",43.01724,-87.93369,55,2.4,84.0,5.4,18.2,1008.0,55.0,0.2,7.2,2.0,7.0,18.0,,,,,
2020-03-25,23:00:00,"Comfort Road, Palatka, Putnam County, Florida, 32177, United States of America",29.687777777778,-81.656388888889,51,,80.4,,8.0,1005.9,51.0,0.5,21.6,,,17.0,,,,,
2020-03-26,02:00:00,"998, Haley Avenue, Thompson Falls, Sanders County, Montana, 59873, United States of America",47.594395,-115.323746,41,,92.0,,,1007.7,41.0,,-7.0,1.9,8.2,12.0,-8.0,,,,
2020-03-26,02:00:00,"Corvallis Fire Department Station #3, 1310, Northwest Circle Boulevard, Corvallis, Benton County, Oregon, 97330, United States of America",44.5884,-123.2673,20,,93.3,,0.8,1019.9,20.0,,-0.6,0.3,0.2,,,,,,
2020-03-26,01:00:00,"Louis Robidoux Library, Mission Boulevard, Rubidoux, Riverside County, California, 92509, United States of America",33.99952,-117.41595,30,1.4,76.8,1.9,30.4,1015.8,5.0,1.5,8.4,1.2,2.6,16.0,,,,,
2020-03-26,04:00:00,"257, 9th Street, City of Bay City, Bay County, Michigan, 48708, United States of America",43.5944677,-83.8888647,61,,81.5,,,1008.0,61.0,,9.0,5.0,7.5,,,,,,
2020-03-26,05:00:00,"Chatham-Kent Superior Court, Sussex Street, Chatham, Chatham-Kent, Southwestern Ontario, Ontario, N7L 3T5, Canada",42.403694,-82.208306,53,,91.0,7.4,20.0,1009.6,53.0,,5.2,8.0,12.0,,,,,,
2020-03-26,04:00:00,"Research Triangle Park, Lowes Grove, Durham County, North Carolina, 27709, United States of America",35.889402,-78.8747,22,,85.0,1.9,22.4,1017.8,13.0,,8.8,0.7,0.7,6.0,,,,,
2020-03-26,01:00:00,"Saint Francis Way, Newtown, Rio Vista, Solano County, California, 94571, United States of America",38.167275,-121.68841667,13,3.2,74.2,7.5,1.6,1015.9,13.0,1.5,6.8,1.8,4.0,10.0,,,,,
2020-03-26,02:00:00,"608, Chestnut Oak Way, Northside, Northland, Lexington, Fayette County, Kentucky, 40508, United States of America",38.065,-84.5,30,,85.8,,24.8,1013.1,30.0,,8.5,0.5,3.5,,,,,,
2020-03-26,04:00:00,"2476, Clermont Center Drive, East Batavia Heights, Batavia Township, Clermont County, Ohio, 45103, United States of America",39.0828,-84.1441,30,,76.0,,29.6,1013.8,13.0,,9.0,2.0,7.7,,5.0,,,,
2020-03-26,04:00:00,"Fort Loudoun Middle School, Roberts Road, Loudon, Loudon County, Tennessee, 37774, United States of America",35.7197,-84.3417,5,,96.0,,1.6,1015.6,5.0,,4.4,0.2,0.2,,,,,,
2020-03-26,04:00:00,"Visitors Center, Wilkinson National Recreation Trail, Bemis Heights, Town of Stillwater, Saratoga County, New York, 12170, United States of America",43.011906,-73.6491,54,2.3,60.0,,28.9,1018.1,54.0,,-2.7,0.3,,,,,,,
2020-03-26,01:00:00,"May Nissen Swim Center, 685, Rincon Avenue, Portola Meadows, East Pleasanton, Livermore, Alameda County, California, 94551, United States of America",37.6875,-121.7842,9,4.4,86.0,13.9,7.3,1017.2,9.0,1.5,4.0,1.5,9.7,6.0,2.0,,,,
2020-03-26,03:00:00,"Hawthorne Elementary School, 1700 South, Liberty-Wells, Salt Lake City, Salt Lake County, Utah, 84115, United States of America",40.733501,-111.871696,27,0.3,82.0,7.5,27.2,1000.1,16.0,,1.65556,1.5,1.2,,,,,,
2020-03-26,04:00:00,"7860, Ballash Road, Westfield Township, Medina County, Ohio, 44256, United States of America",41.0604,-81.9239,44,,87.0,,23.3,1012.5,44.0,,7.7,1.5,,,,,,,
2020-03-26,04:00:00,"Cornerstone Lane, Meadowbrook, Melrose, Harrisonburg, Rockingham County, Virginia, 22802, United States of America",38.47753,-78.81952,8,,91.1,2.8,8.2,1017.7,7.0,0.2,5.5,0.2,3.0,,,,,,
2020-03-26,04:00:00,"Cross County Greenway, Durant, Brandon, Hillsborough County, Florida, 33530, United States of America",27.965555555556,-82.230277777778,28,1.5,96.0,1.0,3.7,1014.0,28.0,0.3,20.5,0.2,0.5,24.0,,,,,
2020-03-26,02:00:00,"Grandview on the Lake, 322, West Woodin Avenue, Lakeside, Chelan, Chelan County, Washington, 98816, United States of America",47.83861,-120.02306,13,,58.0,,,1014.9,13.0,,1.6,0.2,3.0,,,,,,
2020-03-26,02:00:00,"Ponderosa Street, Shady Cove, Jackson County, Oregon, 97539, United States of America",42.623225,-122.810158,13,,92.0,,,1022.2,13.0,,-1.6,1.0,0.2,,,,,,
2020-03-26,03:00:00,"Douglas County Warehouse, South 40th Street, South Omaha, Omaha, Douglas County, Nebraska, 68105, United States of America",41.2474,-95.9731,38,2.2,93.5,,9.6,1007.1,38.0,,5.0,4.5,10.0,10.0,,,,,
2020-03-26,01:00:00,"Peter V. Domenici International Highway, Mastodon, Doña Ana County, New Mexico, 88008, United States of America",31.78778,-106.68278,28,,35.3,1.9,28.1,1014.2,17.0,,16.6,2.2,4.0,11.0,,,171.5,,
2020-03-26,03:00:00,"CentroMed, Palo Alto Road, San Antonio, Bexar County, Texas, 78211, United States of America",29.3328029,-98.5513964,39,,93.0,,16.8,1010.8,39.0,,20.0,2.0,8.7,,19.0,,,,
2020-03-26,04:00:00,"767, Rue de Cloridan, Terrebonne, Les Moulins, Lanaudière, Québec, J6X 1N6, Canada",45.7037055,-73.660098,56,0.1,57.0,6.0,9.0,1012.5,56.0,,3.8,,,,,,,,
2020-03-26,03:00:00,"County Road 1200 North, Giblin, Champaign County, Illinois, 61822, United States of America",40.0519,-88.3724,50,1.0,93.0,,19.2,1010.1,50.0,1.5,6.0,3.0,9.2,,5.0,,,,
2020-03-26,05:00:00,"158, Murray Street, Brampton, Peel Region, Golden Horseshoe, Ontario, L6X 1N8, Canada",43.69875,-79.780917,55,4.4,89.0,11.7,16.8,1010.9,55.0,0.3,2.2,0.5,5.5,,,,,,
2020-03-26,02:00:00,"Lesh's Leather, 2122, PA 611, Wiscasset, Scotrun, Pocono Township, Monroe County, Pennsylvania, 18370, United States of America",41.083099,-75.3283,38,2.3,92.5,17.6,7.3,1016.1,38.0,0.0,-1.9,0.3,0.5,9.0,,,,,
2020-03-26,04:00:00,"Cheshire Rail Trail, vacant lot, Harper Acres, Keene, Cheshire County, New Hampshire, 03435, United States of America",42.930521,-72.272332,38,,,,0.8,1016.9,38.0,,-1.9,,,,,,,,
2020-03-26,04:00:00,"Albemarle High School, Hydraulic Ridge Road, Camellia Garden, Albemarle County, Virginia, 22901, United States of America",38.07657,-78.50397,20,,87.0,,6.1,1018.2,20.0,,7.0,0.9,7.2,,5.0,,,,
2020-03-25,22:00:00,"Woodlawn Beach Middle School, 1500, Woodlawn Way, Woodlawn Beach, Santa Rosa County, Florida, 32563, United States of America",30.394166666667,-87.008055555556,51,,92.6,,14.3,1012.5,51.0,0.2,21.6,1.0,3.6,22.0,,,,,
2020-03-25,16:00:00,"3698, Sycamore Circle, Idaho Falls, Bonneville County, Idaho, 83402, United States of America",43.464717,-112.046535,30,95.0,36.5,,,1007.9,30.0,,6.1,2.0,6.5,,,,,,
2020-03-26,01:00:00,"2390, North Jefferson Street, Hobbs, Lea County, New Mexico, 88240, United States of America",32.72683,-103.12298,14,,45.2,10.2,13.6,1012.8,13.0,,16.5,1.2,0.6,,,,215.7,,
2020-03-26,01:00:00,"445, Gold Strike Road, San Andreas, Calaveras County, California, 95249, United States of America",38.20185,-120.68028,17,,88.4,,10.4,1016.1,17.0,,4.3,1.4,1.0,3.0,,,,,
2020-03-26,04:00:00,"Fort Griswold, Fort Street, Groton, New London County, Connecticut, 06320, United States of America",41.3536,-72.0789,24,,83.0,,14.7,1015.5,24.0,,1.6,1.0,3.0,10.0,,,,,
2020-03-26,03:00:00,"4220, F L Shuttlesworth Drive, Fairfield, Birmingham, Jefferson County, Alabama, 35207, United States of America",33.565278,-86.796389,38,,87.0,,,1014.8,38.0,,12.0,2.0,9.2,18.0,10.0,,,,
2020-03-26,01:00:00,"Donovan State Prison Road, San Diego County, California, 92179, United States of America",32.57944,-116.92944,31,,86.0,13.0,31.2,1016.9,10.0,,10.0,0.2,3.5,,,,,,
2020-03-26,05:00:00,"110, West Avenue, Downtown, Kitchener, Waterloo Region, Southwestern Ontario, Ontario, N2G 1R9, Canada",43.443833,-80.503806,53,,92.0,5.9,20.0,1011.1,53.0,,0.0,2.0,7.7,,-1.0,,,,
2020-03-26,04:00:00,"Cummings Avenue, White Plains, Westchester County, New York, 10604, United States of America",41.051896,-73.763648,27,2.5,91.0,19.7,0.8,1017.2,27.0,,28.7,3.0,9.7,,-3.0,,,,
2020-03-26,00:00:00,"14183, South Spangler Road, Carus, Clackamas County, Oregon, 97045, United States of America",45.25928,-122.588151,36,2.8,77.0,13.9,0.1,1013.2,36.0,0.2,3.6,5.7,,,,,,,
2020-03-26,02:00:00,"Saint Marys Academy, Cherry Heights Road, The Dalles, Wasco County, Oregon, 95058, United States of America",45.602419,-121.203387,15,,74,,,1,15,,4,2,,,,,,,
2020-03-26,02:00:00,"24714, Jasmine Road, Pittsburg, Van Buren County, Iowa, 52565, United States of America",40.693298,-92.006104,40,,100.0,1.3,18.4,1008.1,40.0,0.3,8.0,3.6,7.7,,8.0,,,,
2020-03-26,02:00:00,"301, 10th Avenue South, Fox Farm, Great Falls, Cascade County, Montana, 59405, United States of America",47.494318,-111.303317,9,,85.0,,,1006.0,9.0,,-4.0,6.1,9.2,,-6.0,,,,
2020-03-26,01:00:00,"Walkers Drive, Springville, Tulare County, California, 93265, United States of America",36.1344,-118.811,20,,89.0,2.8,20.0,1017.5,9.0,0.6,0.0,0.6,0.6,4.0,,,,,
2020-03-26,05:00:00,"25, Rue Queen, Edmundston, Madawaska Parish, Madawaska County, New Brunswick, E3V 0E7, Canada",47.363195,-68.322302,25,,58.0,6.5,20.8,1018.1,25.0,0.4,-3.7,0.4,0.4,,,,,,
2020-03-26,04:00:00,"33, 18th Street Southwest, Hickory, Catawba County, North Carolina, 28602, United States of America",35.73,-81.37,9,,87.0,,,1018.2,9.0,,9.0,1.5,8.7,,7.0,,,,
2020-03-26,03:00:00,"1299, Hayes Drive, Jamesville, Martin County, North Carolina, 27846, United States of America",35.8111,-76.9067,26,,87.0,,26.4,1017.9,,1.5,9.0,1.5,7.7,,7.0,,,,
2020-03-26,03:00:00,"54, Work Camp Road, Blacksville, McDonough, Henry County, Georgia, 30253, United States of America",33.4347,-84.1617,19,,93.8,,0.8,1015.6,19.0,,10.0,0.4,0.8,,,,,,
2020-03-26,01:00:00,"Mountain View Elementary School, 22nd Avenue Southeast, Lacey, Thurston County, Washington, 98503, United States of America",47.029396,-122.821548,16,,93.5,,16.4,1016.0,12.0,,6.1,1.5,1.0,,,,,,
2020-03-26,02:00:00,"Junction Inn, Redwood Highway, Cave Junction, Josephine County, Oregon, 97531, United States of America",42.1617,-123.64835,22,,94.0,,,1020.5,22.0,,-0.5,0.2,2.0,,,,,,
2020-03-26,01:00:00,"5919, Berkeley Road, El Sueno, Goleta, Santa Barbara County, California, 93117, United States of America",34.44551,-119.82845,38,,69.0,1.0,31.2,1016.8,38.0,,8.6,0.5,3.0,4.0,,,,,
2020-03-26,04:00:00,"Polk County Health Department, 1907, Carpenter Avenue, Sherman Hill, Des Moines, Polk County, Iowa, 50314, United States of America",41.603056,-93.643056,26,,88.0,3.7,13.6,1009.0,26.0,,7.7,2.0,8.0,,,,,,
2020-03-26,01:00:00,"528, 4th Street, Cerro, San Rafael, Marin County, California, 94901, United States of America",37.9723,-122.52011,23,2.6,92.0,3.8,23.3,1019.0,13.0,1.5,3.3,0.2,0.5,,,,,,
2020-03-26,04:00:00,"Oklahoma Christian University, Blevins Boulevard, Witcher, Oklahoma City, Oklahoma County, Oklahoma, 73013, United States of America",35.612801,-97.472198,48,3.4,62.0,1.9,34.4,1003.3,48.0,,21.6,13.0,15.0,18.0,,,,,
2020-03-26,03:00:00,"Hillcrest High School, West Windy Ridge Lane, Springfield, Greene County, Missouri, 65803, United States of America",37.256069,-93.299692,39,,92.0,,20.0,1004.2,39.0,,11.6,13.0,20.0,8.0,,,,,
2020-03-26,02:00:00,"15434, Hall Road, Hamshire, Jefferson County, Texas, 77622, United States of America",29.8639525,-94.3177999,65,,100.0,,21.6,1012.1,65.0,,21.0,2.5,11.3,,21.0,,,,
2020-03-26,06:00:00,"Brow Of Mountain Road West, Aylesford Mountain, Municipality of the County of Kings, Kings County, Nova Scotia, B0P 1C0, Canada",45.07267,-64.84033,21,,80.0,1.3,16.1,1018.4,21.0,,-0.5,5.0,8.0,,,,,,
2020-03-26,03:00:00,"14, Airport Way, New Garden Township, Chester County, Pennsylvania, 19374, United States of America",39.8344,-75.7678,49,,89.5,11.2,20.8,1017.9,49.0,4.3,0.5,0.7,1.0,,,,,,
2020-03-26,02:00:00,"2319, Clayton Street, Hirsch, Lockwood, Yellowstone County, Montana, 59101, United States of America",45.806357,-108.426551,24,,93.5,,,1009.4,24.0,,-0.4,1.2,6.0,,,,,,
2020-03-26,02:00:00,"1129, West Camino Encanto, Green Valley, Pima County, Arizona, 85614, United States of America",31.827282,-111.011128,38,1.3,20.0,4.4,37.6,1008.0,9.0,,17.2,2.0,1.6,14.0,,,,,
2020-03-26,05:00:00,"Thanet Street, Moncton, Moncton Parish, Westmorland County, New Brunswick, E1C 2Z3, Canada",46.101389,-64.789639,26,1.9,67.0,3.8,26.4,1021.7,25.0,,-1.6,1.0,4.0,,,,,,
2020-03-26,05:00:00,"15, Tommy Hunter Way, Fairmont, London, Southwestern Ontario, Ontario, N5Z 1V5, Canada",42.97446,-81.200858,53,,93.0,8.2,19.2,1011.1,53.0,,2.0,1.0,7.7,,1.0,,,,
2020-03-26,03:00:00,"2203, Smiths Grove-Oakland Road, Smiths Grove, Warren County, Kentucky, 42159, United States of America",37.04926,-86.21487,37,,87.0,,6.4,1013.5,37.0,,9.0,1.5,13.3,,7.0,,,,
2020-03-26,04:00:00,"947, Siskin Drive, Hampton Heights, Chattanooga, Hamilton County, Tennessee, 37403, United States of America",35.0508,-85.2931,28,,88.0,,,1013.0,28.0,,11.3,0.2,0.2,,,,,,
2020-03-26,04:00:00,"Adams County Hospital, Chestnut Ridge Road, West Union, Adams County, Ohio, 45693, United States of America",38.79471,-83.533988,45,,90.0,,,1014.6,45.0,1.5,6.6,0.1,1.3,,,,,,
2020-03-26,04:00:00,"3241, East Avenue South, Herrington, La Crosse, La Crosse County, Wisconsin, 54601, United States of America",43.7775,-91.2269,20,,94.0,,19.2,1011.4,20.0,,3.8,2.7,2.0,,,,,,
2020-03-26,04:00:00,"Wisconsin State Patrol Northwest Region, US 53, Town of Washington, Eau Claire County, Wisconsin, 54072, United States of America",44.76249,-91.41445,39,,87.0,,20.0,1011.4,39.0,,0.5,0.2,2.3,12.0,,,,,
2020-03-26,01:00:00,"3491, Lenville Road, Latah County, Idaho, 83843, United States of America",46.721932,-116.95918,30,75.0,58.0,,5.6,1010.7,30.0,,-1.6,0.1,2.3,,,,,,
2020-03-26,03:00:00,"2780, Old Fort Worth Road, Ward, Midlothian, Ellis County, Texas, 76065, United States of America",32.4820815,-97.0269224,62,,90.0,2.5,28.1,1001.5,62.0,,20.5,6.6,,,,,,,
2020-03-26,04:00:00,"Air Site Road, Town of Lincoln, Forest County, Wisconsin, 54541, United States of America",45.56498,-88.80859,32,,100.4,,23.0,1010.3,32.0,0.2,-0.3,1.8,0.5,,,,,,
2020-03-26,06:00:00,"71, Welton Street, Sydney, Cape Breton Regional Municipality, Cape Breton County, Nova Scotia, B1P 5S7, Canada",46.142317,-60.172575,45,1.7,92.0,5.4,9.8,1024.6,45.0,0.1,-3.8,0.1,1.0,,,,,,
2020-03-26,03:00:00,"Monroe Franklin Elementary School (closed), PA 414, Canton, Bradford County, Pennsylvania, 18832, United States of America",41.705226,-76.512726,30,,94.0,5.6,4.0,1016.7,30.0,,-2.2,0.6,0.2,,,,,,
2020-03-26,03:00:00,"Heather Drive, Schlusser, Cumberland, Pennsylvania, 17013, United States of America",40.2464,-77.1867,57,,97.0,1.9,4.0,1015.8,57.0,1.5,4.4,1.9,4.4,7.0,,,,,
2020-03-26,04:00:00,"Rest, Frederick County, Virginia, 22624, United States of America",39.28101,-78.08157,28,,9.9,,4.1,1043.2,28.0,,4.4,0.5,0.1,,,,,,
2020-03-26,01:00:00,"Sacramento Metro Fire Station Number 58, Sloughhouse Road, Sloughhouse, Sacramento County, California, 95830, United States of America",38.49444,-121.21115,19,1.6,84.0,2.8,19.2,1016.2,5.0,5.8,4.7,2.2,1.2,10.0,,,,,
2020-03-26,04:00:00,"2323, Northwest Williams Avenue, Artillery Village, Lawton, Comanche County, Oklahoma, 73505, United States of America",34.632999,-98.428802,36,,100.0,,20.0,1005.7,36.0,,15.0,2.0,9.7,15.0,15.0,,,,
2020-03-26,02:00:00,"382, Birch Street, Leavenworth, Chelan County, Washington, 98826, United States of America",47.59886,-120.6647,19,,72.0,,,1013.7,19.0,,-1.1,2.0,5.0,,,,,,
2020-03-18,14:00:00,"Litton Building, Litton Drive, Cypress Hill, Grass Valley, Nevada County, California, 95954, United States of America",39.23352,-121.05567,26,,50.4,4.7,26.4,1010.2,25.0,,5.6,1.3,4.6,,,,,,
2020-03-26,01:00:00,"398, North Church Street, Visalia, Tulare County, California, 93291, United States of America",36.33252,-119.29095,21,,90.0,4.7,20.8,1016.4,13.0,0.6,7.2,0.2,0.4,2.0,,,,,
2020-03-26,04:00:00,"Ohio Street, Clem Jones Heights, Athens, McMinn County, Tennessee, 37371, United States of America",35.4511,-84.5992,5,,100.0,,,1015.9,5.0,,6.0,0.5,5.6,,6.0,,,,
2020-03-26,03:00:00,"10004, Corner School Road, Partridge Crossroads, Jefferson County, Alabama, 35180, United States of America",33.8017,-86.9425,29,,98.0,,28.9,1013.3,18.0,,8.0,0.2,0.5,,,,,,
2020-03-26,04:00:00,"1218, North Dunleith Avenue, East Winston, Winston-Salem, Forsyth County, North Carolina, 27101, United States of America",36.1106,-80.2267,26,,93.0,1.0,26.4,1018.9,20.0,1.5,8.0,2.0,8.2,6.0,7.0,,,,
2020-03-26,04:00:00,"Washington Steamer Company 4, Broadway, Varick Homes, Newburgh, Orange County, New York, 12550, United States of America",41.49918,-74.008886,33,3.0,91.0,12.1,3.0,424.0,33.0,,-2.2,0.1,2.0,,,,,,
2020-03-26,03:00:00,"County Highway M, Perkinstown, Town of Grover, Taylor County, Wisconsin, 54451, United States of America",45.2066,-90.5972,28,,94.0,,23.3,1010.0,28.0,,0.1,0.3,2.0,,,,,,
2020-03-26,02:00:00,"Sweet Home Fire District, Long Street, Foster, Sweet Home, Linn County, Oregon, 97386, United States of America",44.395791,-122.7305,28,,87.0,,,1019.4,28.0,,2.6,,,,,,,,
2020-03-26,01:00:00,"500, North Sunrise Avenue, Roseville, Placer County, California, 95661, United States of America",38.74643,-121.26498,46,,79.0,2.8,17.6,1015.2,46.0,,5.5,0.3,1.0,5.0,,,,,
2020-03-26,01:00:00,"832, 14th Street, Aurora, Modesto, Stanislaus County, California, 95354, United States of America",37.64217,-120.99421,21,2.7,86.0,4.7,12.8,1017.2,21.0,,5.0,2.0,11.3,3.0,3.0,,,,
2020-03-26,04:00:00,"Interstate Drive, Moore, Cleveland County, Oklahoma, 73160, United States of America",35.32,-97.4883,48,,69.3,,32.0,1004.1,48.0,,20.3,6.0,9.2,18.0,14.6,,,,
2020-03-26,03:00:00,"Mazanec Road, Waco, McLennan County, Texas, 76640, United States of America",31.6530743,-97.0706982,39,,93.0,,14.5,1009.1,39.0,,19.0,6.6,10.6,,,,,,
2020-03-26,03:00:00,"Air Quality Learning and Demonstration Center, Air Quality Lane, College Township, Centre County, Pennsylvania, 16803, United States of America",40.8114,-77.8769,38,,91.6,1.9,19.2,1016.0,38.0,,3.3,1.2,3.8,,,,,,
2020-03-26,03:00:00,"Talahi Community School, 1321, University Drive Southeast, St. Cloud, Sherburne County, Minnesota, 56304, United States of America",45.55,-94.1333,14,,92.0,,13.6,1012.1,13.0,,-3.0,1.5,10.2,,-4.0,,,,
2020-03-26,01:00:00,"Jasper's, 114, South H Street, Lompoc Village, Lompoc, Santa Barbara County, California, 93436, United States of America",34.63782,-120.4575,9,2.3,85.0,1.9,8.8,1016.7,5.0,,7.9,,,2.0,,,,,
2020-03-26,01:00:00,"Banning Municipal Airport, Barbour Street, Banning, Riverside County, California, 92220, United States of America",33.92077,-116.85841,31,1.2,87.0,1.9,31.2,1016.6,26.0,,2.7,3.0,6.3,13.0,,,,,
2020-03-26,03:00:00,"1, West Main Street, Duchesne, Duchesne County, Utah, 84021, United States of America",40.1632913,-110.4029329,26,,60.0,3.8,25.6,1005.6,14.0,,1.10556,2.3,15.2,,,,,,
2020-03-26,01:00:00,"Doña Ana County, New Mexico, United States of America",32.42472,-106.67417,25,,41.0,10.2,6.0,1013.5,25.0,,18.6,2.7,6.0,2.0,,,121.2,,
2020-03-26,03:00:00,"Mendenhall School, Willoughby Boulevard, Brookwood Gardens, Greensboro, Guilford County, North Carolina, 27408, United States of America",36.1092,-79.8011,28,,90.0,,28.1,1019.6,9.0,,8.3,0.8,2.2,4.0,,,,,
2020-03-26,01:00:00,"Seagate Road, Taholah, Grays Harbor County, Washington, 98587, United States of America",47.33976,-124.29178,7,,97.0,,,1019.1,7.0,,-0.9,0.4,0.2,,,,,,
2020-03-26,02:00:00,"Mason County Title Company, West Franklin Street, Carmill Station, Shelton, Mason County, Washington, United States of America",47.21355,-123.10081,22,,100.0,,16.4,1017.2,22.0,,1.0,3.6,11.8,,1.0,,,,
2020-03-26,00:00:00,"1003, Industrial Road, Boulder City, Clark County, Nevada, 89005, United States of America",35.97814,-114.84631,23,0.1,40.0,1.1,18.7,1009.8,18.0,0.2,11.0,7.7,11.0,23.0,-2.0,,,,
2020-03-25,23:00:00,"Morse Boulevard, Winter Park, Orange County, Florida, 32789, United States of America",28.596388888889,-81.3625,54,3.7,69.0,1.0,11.0,1014.2,54.0,0.1,24.0,4.6,12.8,22.0,18.0,,,,
2020-03-26,00:00:00,"San Lorenzo Elementary School, Pearl Street, King City, Monterey County, California, 93930, United States of America",36.20902,-121.12596,18,,81.2,,17.6,1017.1,17.0,,0.1,1.4,,3.0,,,,,
2020-03-26,02:00:00,"Custer County, South Dakota, United States of America",43.557613,-103.483658,14,,96.0,,13.6,1006.8,14.0,,-2.0,0.4,11.8,6.0,-2.5,,,,
2020-03-26,02:00:00,"1166, C Avenue Northwest, West Cedar Rapids, Cedar Rapids, Linn County, Iowa, 52405, United States of America",41.9767,-91.6878,55,,95.5,,12.1,979.3,55.0,1.5,7.0,3.7,8.7,,,,,,
2020-03-26,02:00:00,"Fair Street School, 695, Fair Street, Gainesville, Hall County, Georgia, 30501, United States of America",34.3003,-83.8139,15,,71.0,,,1015.9,15.0,,13.0,3.0,9.2,8.0,8.0,,,,
2020-03-26,04:00:00,"Reybold, North Saint Georges, New Castle County, Delaware, 19733-9998, United States of America",39.595001,-75.611,47,,86.0,,,1017.9,47.0,1.5,2.0,2.0,10.2,,0.0,,,,
2020-03-26,04:00:00,"361, Newark Avenue, Indian Square, Bergen, Jersey City, Hudson County, New Jersey, 07302, United States of America",40.72545,-74.05229,35,7.8,77.3,34.3,1.0,1019.9,35.0,1.5,3.3,3.0,7.8,,,,,,
2020-03-26,02:00:00,"State Highway 31, Mercer County, North Dakota, United States of America",47.1858,-101.4281,23,,93.5,1.0,18.4,1012.1,23.0,1.5,-5.5,3.5,7.0,6.0,,,,,
2020-03-26,01:00:00,"199, South Main Street, Colfax, Placer County, California, 95713, United States of America",39.09979,-120.95391,26,,90.0,4.7,25.6,1015.6,25.0,,0.0,0.3,0.6,,,,,,
2020-03-26,03:00:00,"Carter Harris Physical Plant, Gregory Street, Cardinal Court, Mennonite Residential Community, Normal, McLean County, Illinois, 61761, United States of America",40.5169,-88.9975,42,,88.0,,23.3,1008.8,42.0,,7.7,6.0,6.0,,,,,,
2020-03-26,02:00:00,"Parker Lane, Escoheag, West Greenwich, Kent County, Rhode Island, United States of America",41.615,-71.7197,29,,88.5,,28.9,1014.6,21.0,,0.2,1.0,5.0,,,,,,
2020-03-26,03:00:00,"Leggett Chapel Baptist Church, 406, NC 97, Leggett, Edgecombe County, North Carolina, 27886, United States of America",35.9889,-77.5867,26,,93.0,,25.6,1018.9,5.0,,9.0,0.5,8.2,,8.0,,,,
2020-03-26,01:00:00,"Crossroads Church, Commercial Street, Raymond, Pacific County, Washington, 98577, United States of America",46.68562,-123.7285563,63,,93.3,,,1017.8,63.0,,4.4,1.6,5.3,,,,,,
2020-03-26,02:00:00,"1006, West 10th Street, Teds Mobile Home Park, Davenport, Scott County, Iowa, 52804, United States of America",41.530011,-90.587611,58,3.0,93.0,,8.0,1010.2,58.0,0.6,7.5,0.5,0.2,28.0,,,,,
2020-03-26,03:00:00,"7, Platt Street, Kenner, Jefferson Parish, Louisiana, 70065, United States of America",30.043573,-90.275091,38,1.2,94.0,5.6,12.8,1013.6,38.0,1.2,20.2,0.5,3.0,,,,,,
2020-03-26,06:00:00,"Main Street, New Minas, Town of Kentville, Kings County, Nova Scotia, B4N 3C7, Canada",45.071717,-64.479792,26,,25.0,0.6,15.4,1020.0,26.0,,-0.5,3.0,7.0,,,,,,
2020-03-26,04:00:00,"11936, 1st Court, Carol Beach, Pleasant Prairie, Kenosha County, Wisconsin, 53158, United States of America",42.50472,-87.8093,36,2.4,73.0,12.1,24.8,1010.9,36.0,,9.9,3.5,11.0,16.0,,,,,
2020-03-26,03:00:00,"Hurley Road, Gleason, Tioga County, Pennsylvania, United States of America",41.6447,-76.9392,30,,98.0,1.0,30.4,1018.9,20.0,,0.4,2.4,3.5,,,,,,
2020-03-26,01:00:00,"View Ridge Elementary School, 3250, Spruce Avenue, East Bremerton, Bremerton, Kitsap County, Washington, 98310, United States of America",47.592675,-122.62739,16,2.4,98.0,8.4,8.8,1016.6,16.0,1.5,3.8,2.8,2.8,,,,,,
2020-03-26,01:00:00,"513, Figueroa Street, Bethel, Eugene, Lane County, Oregon, 97402, United States of America",44.067223,-123.14135,78,,76.6,,,1020.1,78.0,,7.4,0.8,1.6,,,,,,
2020-03-25,20:00:00,"76399, State Street, Willamette City, Oakridge, Lane County, Oregon, 97463, United States of America",43.74436,-122.480506,45,,78.4,,,28.96,45.0,,2.9,2.0,0.8,,,,,,
2020-03-26,01:00:00,"400, Cottonwood Street, Turlock, Stanislaus County, California, 95380, United States of America",37.48822,-120.83592,8,2.7,86.0,4.7,8.0,1017.2,13.0,,4.0,1.5,11.3,3.0,2.0,,,,
2020-03-26,01:00:00,"1650, North 2nd Avenue, Pocatello, Bannock County, Idaho, 83201, United States of America",42.87667,-112.45972,9,,56.0,,,1009.9,9.0,0.4,0.7,0.5,0.2,4.0,,,,,
